id_participant,condition,uncertaintyCondition,backgroundCondition,experiment_phase,round,trial,correct,completed_by,reaction_time,category,category_selected,category_id,category_selected_id,trained,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round
65,control_radar,control,radar,categoryLearning,,3,1,CLICKED,1769,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,4,1,CLICKED,2629,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,5,0,CLICKED,1880,UNKNOWN,NEUTRAL,1,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,6,1,CLICKED,2540,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,7,1,CLICKED,1639,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,8,1,CLICKED,1648,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,9,1,CLICKED,2016,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,categoryLearning,,10,1,CLICKED,2579,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
65,control_radar,control,radar,practiceMonitoring,,1,1,CLICKED,1587,"","",,,,1902,4,HOSTILE,0,17,122,3,NEUTRAL,0,3,NEUTRAL,17,122,,,,,,,,,,,,,,,,
65,control_radar,control,radar,practiceMonitoring,,2,1,CLICKED,1587,"","",,,,1536,3,NEUTRAL,1,5,467,1,UNKNOWN,1,1,UNKNOWN,5,467,,,,,,,,,,,,,,,,
65,control_radar,control,radar,practiceMonitoring,,3,0,TIMEOUT,,"","",,,,1707,1,UNKNOWN,,,,,,2,2,FRIEND,137,695,,,,,,,,,,,,,,,,
65,control_radar,control,radar,monitoring,1,1,0,TIMEOUT,,"","",,,,820,4,HOSTILE,,,,,,10,1,UNKNOWN,210,158,0,1,FALSE,4,1,,1,2,0,7,2,6,6,0,0,24
65,control_radar,control,radar,monitoring,1,2,0,TIMEOUT,,"","",,,,1233,1,UNKNOWN,,,,,,0,6,ASSUMED_HOSTILE,719,591,0,1,FALSE,1,6,,1,2,0,6,2,6,7,0,0,24
65,control_radar,control,radar,monitoring,1,3,0,CLICKED,4656,"","",,,,1716,5,ASSUMED_FRIEND,,346,380,1,UNKNOWN,12,2,FRIEND,218,65,0,1,FALSE,5,2,5,1,2,0,6,3,5,7,0,0,24
65,control_radar,control,radar,monitoring,1,4,0,TIMEOUT,,"","",,,,1952,6,ASSUMED_HOSTILE,,,,,,0,1,UNKNOWN,408,553,0,1,FALSE,6,1,,1,2,0,7,3,5,6,0,0,24
65,control_radar,control,radar,monitoring,1,5,0,TIMEOUT,,"","",,,,967,5,ASSUMED_FRIEND,,,,,,13,4,HOSTILE,208,489,0,1,FALSE,5,4,,2,2,0,7,3,4,6,0,0,24
65,control_radar,control,radar,monitoring,1,6,0,TIMEOUT,,"","",,,,541,6,ASSUMED_HOSTILE,,,,,,18,3,NEUTRAL,485,627,0,1,FALSE,6,3,,2,3,0,7,3,4,5,0,0,24
65,control_radar,control,radar,monitoring,1,7,0,TIMEOUT,,"","",,,,1186,6,ASSUMED_HOSTILE,,,,,,19,1,UNKNOWN,262,159,0,1,FALSE,6,1,,2,3,0,8,3,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,8,0,TIMEOUT,,"","",,,,1435,3,NEUTRAL,,,,,,8,1,UNKNOWN,574,679,0,1,FALSE,3,1,,2,2,0,9,3,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,9,0,CLICKED,1287,"","",,,,952,5,ASSUMED_FRIEND,,676,33,1,UNKNOWN,14,3,NEUTRAL,340,176,0,1,FALSE,5,3,8,2,3,0,9,3,3,4,0,0,24
65,control_radar,control,radar,monitoring,1,10,0,CLICKED,2980,"","",,,,760,1,UNKNOWN,,418,306,1,UNKNOWN,0,5,ASSUMED_FRIEND,417,534,0,1,FALSE,1,5,1,2,3,0,8,3,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,11,0,TIMEOUT,,"","",,,,689,1,UNKNOWN,,,,,,1,4,HOSTILE,151,510,0,1,FALSE,1,4,,3,3,0,7,3,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,12,0,TIMEOUT,,"","",,,,1832,2,FRIEND,,,,,,6,3,NEUTRAL,442,546,0,1,FALSE,2,3,,3,4,0,7,2,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,13,0,CLICKED,2354,"","",,,,1050,1,UNKNOWN,,585,606,4,HOSTILE,2,4,HOSTILE,550,213,0,1,FALSE,1,4,11,4,4,0,6,2,4,4,0,0,24
65,control_radar,control,radar,monitoring,1,14,0,CLICKED,1508,"","",,,,1171,5,ASSUMED_FRIEND,,411,333,4,HOSTILE,0,1,UNKNOWN,491,291,0,1,FALSE,5,1,2,4,4,0,7,2,3,4,0,0,24
65,control_radar,control,radar,monitoring,1,15,0,TIMEOUT,,"","",,,,1894,1,UNKNOWN,,,,,,0,6,ASSUMED_HOSTILE,423,434,0,1,FALSE,1,6,,4,4,0,6,2,3,5,0,0,24
65,control_radar,control,radar,monitoring,1,16,1,CLICKED,1382,"","",,,,992,5,ASSUMED_FRIEND,,313,402,4,HOSTILE,15,4,HOSTILE,313,402,0,1,FALSE,5,4,15,5,4,0,6,2,2,5,0,0,24
65,control_radar,control,radar,monitoring,1,17,0,CLICKED,3032,"","",,,,1903,4,HOSTILE,,458,455,5,ASSUMED_FRIEND,1,6,ASSUMED_HOSTILE,268,266,0,1,FALSE,4,6,17,4,4,0,6,2,2,6,0,0,24
65,control_radar,control,radar,monitoring,1,18,0,CLICKED,1,"","",,,,1359,2,FRIEND,,672,475,3,NEUTRAL,7,1,UNKNOWN,434,195,0,1,FALSE,2,1,6,4,4,0,7,1,2,6,0,0,24
65,control_radar,control,radar,monitoring,1,19,0,TIMEOUT,,"","",,,,635,1,UNKNOWN,,,,,,3,5,ASSUMED_FRIEND,361,691,0,1,FALSE,1,5,,4,4,0,6,1,3,6,0,0,24
65,control_radar,control,radar,monitoring,1,20,0,TIMEOUT,,"","",,,,684,6,ASSUMED_HOSTILE,,,,,,0,4,HOSTILE,140,467,0,1,FALSE,6,4,,5,4,0,6,1,3,5,0,0,24
65,control_radar,control,radar,monitoring,1,21,0,CLICKED,413,"","",,,,1116,3,NEUTRAL,,261,506,3,NEUTRAL,6,2,FRIEND,424,717,0,1,FALSE,3,2,18,5,3,0,6,2,3,5,0,0,24
65,control_radar,control,radar,monitoring,1,22,0,TIMEOUT,,"","",,,,1749,5,ASSUMED_FRIEND,,,,,,3,2,FRIEND,387,589,0,1,FALSE,5,2,,5,3,0,6,3,2,5,0,0,24
65,control_radar,control,radar,monitoring,1,23,0,TIMEOUT,,"","",,,,1494,5,ASSUMED_FRIEND,,,,,,16,6,ASSUMED_HOSTILE,416,360,0,1,FALSE,5,6,,5,3,0,6,3,1,6,0,0,24
65,control_radar,control,radar,monitoring,1,24,1,CLICKED,1622,"","",,,,1899,2,FRIEND,,469,534,4,HOSTILE,3,4,HOSTILE,469,534,0,1,FALSE,2,4,3,6,3,0,6,2,1,6,0,0,24
65,control_radar,control,radar,monitoring,1,25,0,TIMEOUT,,"","",,,,1494,6,ASSUMED_HOSTILE,,,,,,1,4,HOSTILE,523,498,0,1,FALSE,6,4,,7,3,0,6,2,1,5,0,0,24
65,control_radar,control,radar,monitoring,1,26,0,TIMEOUT,,"","",,,,557,1,UNKNOWN,,,,,,4,6,ASSUMED_HOSTILE,445,561,0,1,FALSE,1,6,,7,3,0,5,2,1,6,0,0,24
65,control_radar,control,radar,monitoring,1,27,0,TIMEOUT,,"","",,,,1572,1,UNKNOWN,,,,,,5,5,ASSUMED_FRIEND,198,335,0,1,FALSE,1,5,,7,3,0,4,2,2,6,0,0,24
65,control_radar,control,radar,monitoring,1,28,0,TIMEOUT,,"","",,,,1997,5,ASSUMED_FRIEND,,,,,,5,1,UNKNOWN,288,302,0,1,FALSE,5,1,,7,3,0,5,2,1,6,0,0,24
65,control_radar,control,radar,monitoring,1,29,0,TIMEOUT,,"","",,,,545,6,ASSUMED_HOSTILE,,,,,,4,2,FRIEND,552,274,0,1,FALSE,6,2,,7,3,0,5,3,1,5,0,0,24
65,control_radar,control,radar,monitoring,1,30,0,TIMEOUT,,"","",,,,1292,1,UNKNOWN,,,,,,5,3,NEUTRAL,394,196,0,1,FALSE,1,3,,7,4,0,4,3,1,5,0,0,24
65,control_radar,control,radar,monitoring,2,1,0,TIMEOUT,,"","",,,,1791,6,ASSUMED_HOSTILE,,,,,,18,5,ASSUMED_FRIEND,227,372,0,1,FALSE,6,5,,2,2,0,6,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,2,2,1,CLICKED,1775,"","",,,,1097,1,UNKNOWN,,354,547,3,NEUTRAL,0,3,NEUTRAL,354,547,0,1,FALSE,1,3,0,2,3,0,5,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,2,3,0,TIMEOUT,,"","",,,,1684,1,UNKNOWN,,,,,,1,4,HOSTILE,207,528,0,1,FALSE,1,4,,3,3,0,4,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,2,4,0,TIMEOUT,,"","",,,,811,1,UNKNOWN,,,,,,2,3,NEUTRAL,399,523,0,1,FALSE,1,3,,3,4,0,3,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,2,5,0,TIMEOUT,,"","",,,,1401,1,UNKNOWN,,,,,,3,3,NEUTRAL,333,393,0,1,FALSE,1,3,,3,5,0,2,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,2,6,0,CLICKED,4819,"","",,,,633,5,ASSUMED_FRIEND,,329,350,1,UNKNOWN,12,2,FRIEND,118,207,0,1,FALSE,5,2,5,3,5,0,2,3,6,5,0,0,24
65,control_radar,control,radar,monitoring,2,7,0,TIMEOUT,,"","",,,,1877,5,ASSUMED_FRIEND,,,,,,13,4,HOSTILE,472,227,0,1,FALSE,5,4,,4,5,0,2,3,5,5,0,0,24
65,control_radar,control,radar,monitoring,2,8,0,CLICKED,3703,"","",,,,1648,1,UNKNOWN,,286,350,5,ASSUMED_FRIEND,4,5,ASSUMED_FRIEND,176,616,0,1,FALSE,1,5,18,4,5,0,1,3,6,5,0,0,24
65,control_radar,control,radar,monitoring,2,9,0,TIMEOUT,,"","",,,,1449,6,ASSUMED_HOSTILE,,,,,,19,1,UNKNOWN,161,484,0,1,FALSE,6,1,,4,5,0,2,3,6,4,0,0,24
65,control_radar,control,radar,monitoring,2,10,0,TIMEOUT,,"","",,,,1892,5,ASSUMED_FRIEND,,,,,,4,2,FRIEND,330,266,0,1,FALSE,5,2,,4,5,0,2,4,5,4,0,0,24
65,control_radar,control,radar,monitoring,2,11,0,TIMEOUT,,"","",,,,507,6,ASSUMED_HOSTILE,,,,,,20,2,FRIEND,561,379,0,1,FALSE,6,2,,4,5,0,2,5,5,3,0,0,24
65,control_radar,control,radar,monitoring,2,12,0,CLICKED,2126,"","",,,,1734,1,UNKNOWN,,761,169,1,UNKNOWN,5,2,FRIEND,286,221,0,1,FALSE,1,2,19,4,5,0,1,6,5,3,0,0,24
65,control_radar,control,radar,monitoring,2,13,0,TIMEOUT,,"","",,,,1252,6,ASSUMED_HOSTILE,,,,,,21,3,NEUTRAL,566,617,0,1,FALSE,6,3,,4,6,0,1,6,5,2,0,0,24
65,control_radar,control,radar,monitoring,2,14,0,TIMEOUT,,"","",,,,1237,5,ASSUMED_FRIEND,,,,,,14,1,UNKNOWN,442,383,0,1,FALSE,5,1,,4,6,0,2,6,4,2,0,0,24
65,control_radar,control,radar,monitoring,2,15,0,TIMEOUT,,"","",,,,1040,5,ASSUMED_FRIEND,,,,,,15,1,UNKNOWN,612,377,0,1,FALSE,5,1,,4,6,0,3,6,3,2,0,0,24
65,control_radar,control,radar,monitoring,2,16,0,TIMEOUT,,"","",,,,1992,5,ASSUMED_FRIEND,,,,,,16,3,NEUTRAL,722,128,0,1,FALSE,5,3,,4,7,0,3,6,2,2,0,0,24
65,control_radar,control,radar,monitoring,2,17,0,TIMEOUT,,"","",,,,724,5,ASSUMED_FRIEND,,,,,,17,1,UNKNOWN,574,650,0,1,FALSE,5,1,,4,7,0,4,6,1,2,0,0,24
65,control_radar,control,radar,monitoring,2,18,0,TIMEOUT,,"","",,,,744,6,ASSUMED_HOSTILE,,,,,,22,3,NEUTRAL,528,674,0,1,FALSE,6,3,,4,8,0,4,6,1,1,0,0,24
65,control_radar,control,radar,monitoring,2,19,0,CLICKED,5,"","",,,,574,1,UNKNOWN,,561,621,1,UNKNOWN,14,2,FRIEND,634,57,0,1,FALSE,1,2,15,4,8,0,3,7,1,1,0,0,24
65,control_radar,control,radar,monitoring,2,20,0,TIMEOUT,,"","",,,,1388,6,ASSUMED_HOSTILE,,,,,,23,3,NEUTRAL,337,512,0,1,FALSE,6,3,,4,9,0,3,7,1,0,0,0,24
65,control_radar,control,radar,monitoring,2,21,0,TIMEOUT,,"","",,,,507,2,FRIEND,,,,,,4,5,ASSUMED_FRIEND,471,229,0,1,FALSE,2,5,,4,9,0,3,6,2,0,0,0,24
65,control_radar,control,radar,monitoring,2,22,1,CLICKED,3381,"","",,,,842,3,NEUTRAL,,418,425,4,HOSTILE,0,4,HOSTILE,418,425,0,1,FALSE,3,4,0,5,8,0,3,6,2,0,0,0,24
65,control_radar,control,radar,monitoring,2,23,0,TIMEOUT,,"","",,,,1987,1,UNKNOWN,,,,,,15,6,ASSUMED_HOSTILE,474,375,0,1,FALSE,1,6,,5,8,0,2,6,2,1,0,0,24
65,control_radar,control,radar,monitoring,2,24,0,CLICKED,705,"","",,,,702,6,ASSUMED_HOSTILE,,671,458,1,UNKNOWN,15,5,ASSUMED_FRIEND,451,229,0,1,FALSE,6,5,19,5,8,0,2,6,3,0,0,0,24
65,control_radar,control,radar,monitoring,2,25,0,TIMEOUT,,"","",,,,1002,5,ASSUMED_FRIEND,,,,,,4,6,ASSUMED_HOSTILE,341,284,0,1,FALSE,5,6,,5,8,0,2,6,2,1,0,0,24
65,control_radar,control,radar,monitoring,2,26,0,TIMEOUT,,"","",,,,758,1,UNKNOWN,,,,,,17,2,FRIEND,296,260,0,1,FALSE,1,2,,5,8,0,1,7,2,1,0,0,24
65,control_radar,control,radar,monitoring,2,27,0,TIMEOUT,,"","",,,,1300,1,UNKNOWN,,,,,,19,3,NEUTRAL,76,708,0,1,FALSE,1,3,,5,9,0,0,7,2,1,0,0,24
65,control_radar,control,radar,monitoring,2,28,0,TIMEOUT,,"","",,,,786,2,FRIEND,,,,,,5,6,ASSUMED_HOSTILE,291,310,0,1,FALSE,2,6,,5,9,0,0,6,2,2,0,0,24
65,control_radar,control,radar,monitoring,2,29,0,TIMEOUT,,"","",,,,1762,4,HOSTILE,,,,,,0,2,FRIEND,241,354,0,1,FALSE,4,2,,4,9,0,0,7,2,2,0,0,24
65,control_radar,control,radar,monitoring,2,30,0,TIMEOUT,,"","",,,,907,6,ASSUMED_HOSTILE,,,,,,4,2,FRIEND,210,446,0,1,FALSE,6,2,,4,9,0,0,8,2,1,0,0,24
65,control_radar,control,radar,monitoring,3,1,0,TIMEOUT,,"","",,,,572,4,HOSTILE,,,,,,10,5,ASSUMED_FRIEND,244,442,0,1,FALSE,4,5,,1,2,0,6,2,7,6,0,0,24
65,control_radar,control,radar,monitoring,3,2,0,TIMEOUT,,"","",,,,751,1,UNKNOWN,,,,,,0,4,HOSTILE,445,237,0,1,FALSE,1,4,,2,2,0,5,2,7,6,0,0,24
65,control_radar,control,radar,monitoring,3,3,1,CLICKED,904,"","",,,,684,1,UNKNOWN,,458,350,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,458,350,0,1,FALSE,1,6,1,2,2,0,4,2,7,7,0,0,24
65,control_radar,control,radar,monitoring,3,4,0,TIMEOUT,,"","",,,,1708,6,ASSUMED_HOSTILE,,,,,,1,3,NEUTRAL,474,241,0,1,FALSE,6,3,,2,3,0,4,2,7,6,0,0,24
65,control_radar,control,radar,monitoring,3,5,0,TIMEOUT,,"","",,,,819,6,ASSUMED_HOSTILE,,,,,,18,4,HOSTILE,214,178,0,1,FALSE,6,4,,3,3,0,4,2,7,5,0,0,24
65,control_radar,control,radar,monitoring,3,6,0,TIMEOUT,,"","",,,,1318,5,ASSUMED_FRIEND,,,,,,10,2,FRIEND,310,241,0,1,FALSE,5,2,,3,3,0,4,3,6,5,0,0,24
65,control_radar,control,radar,monitoring,3,7,0,TIMEOUT,,"","",,,,1293,6,ASSUMED_HOSTILE,,,,,,19,4,HOSTILE,415,192,0,1,FALSE,6,4,,4,3,0,4,3,6,4,0,0,24
65,control_radar,control,radar,monitoring,3,8,0,TIMEOUT,,"","",,,,1706,6,ASSUMED_HOSTILE,,,,,,20,5,ASSUMED_FRIEND,537,367,0,1,FALSE,6,5,,4,3,0,4,3,7,3,0,0,24
65,control_radar,control,radar,monitoring,3,9,0,TIMEOUT,,"","",,,,708,4,HOSTILE,,,,,,0,3,NEUTRAL,485,272,0,1,FALSE,4,3,,3,4,0,4,3,7,3,0,0,24
65,control_radar,control,radar,monitoring,3,10,1,CLICKED,1247,"","",,,,1557,1,UNKNOWN,,404,362,2,FRIEND,2,2,FRIEND,404,362,0,1,FALSE,1,2,2,3,4,0,3,4,7,3,0,0,24
65,control_radar,control,radar,monitoring,3,11,1,CLICKED,1894,"","",,,,1094,1,UNKNOWN,,626,437,5,ASSUMED_FRIEND,3,5,ASSUMED_FRIEND,626,437,0,1,FALSE,1,5,3,3,4,0,2,4,8,3,0,0,24
65,control_radar,control,radar,monitoring,3,12,1,CLICKED,1114,"","",,,,1327,3,NEUTRAL,,557,261,6,ASSUMED_HOSTILE,0,6,ASSUMED_HOSTILE,557,261,0,1,FALSE,3,6,0,3,3,0,2,4,8,4,0,0,24
65,control_radar,control,radar,monitoring,3,13,0,TIMEOUT,,"","",,,,1046,3,NEUTRAL,,,,,,1,5,ASSUMED_FRIEND,413,388,0,1,FALSE,3,5,,3,2,0,2,4,9,4,0,0,24
65,control_radar,control,radar,monitoring,3,14,0,TIMEOUT,,"","",,,,1646,5,ASSUMED_FRIEND,,,,,,1,3,NEUTRAL,273,363,0,1,FALSE,5,3,,3,3,0,2,4,8,4,0,0,24
65,control_radar,control,radar,monitoring,3,15,0,TIMEOUT,,"","",,,,1262,5,ASSUMED_FRIEND,,,,,,3,6,ASSUMED_HOSTILE,577,151,0,1,FALSE,5,6,,3,3,0,2,4,7,5,0,0,24
65,control_radar,control,radar,monitoring,3,16,1,CLICKED,1119,"","",,,,1786,1,UNKNOWN,,308,503,4,HOSTILE,4,4,HOSTILE,308,503,0,1,FALSE,1,4,4,4,3,0,1,4,7,5,0,0,24
65,control_radar,control,radar,monitoring,3,17,0,TIMEOUT,,"","",,,,1443,6,ASSUMED_HOSTILE,,,,,,0,1,UNKNOWN,314,352,0,1,FALSE,6,1,,4,3,0,2,4,7,4,0,0,24
65,control_radar,control,radar,monitoring,3,18,0,TIMEOUT,,"","",,,,883,6,ASSUMED_HOSTILE,,,,,,3,4,HOSTILE,644,343,0,1,FALSE,6,4,,5,3,0,2,4,7,3,0,0,24
65,control_radar,control,radar,monitoring,3,19,0,TIMEOUT,,"","",,,,1640,6,ASSUMED_HOSTILE,,,,,,21,1,UNKNOWN,763,634,0,1,FALSE,6,1,,5,3,0,3,4,7,2,0,0,24
65,control_radar,control,radar,monitoring,3,20,0,TIMEOUT,,"","",,,,979,6,ASSUMED_HOSTILE,,,,,,22,5,ASSUMED_FRIEND,740,358,0,1,FALSE,6,5,,5,3,0,3,4,8,1,0,0,24
65,control_radar,control,radar,monitoring,3,21,0,TIMEOUT,,"","",,,,1909,5,ASSUMED_FRIEND,,,,,,12,4,HOSTILE,232,248,0,1,FALSE,5,4,,6,3,0,3,4,7,1,0,0,24
65,control_radar,control,radar,monitoring,3,22,0,CLICKED,1376,"","",,,,789,5,ASSUMED_FRIEND,,456,636,3,NEUTRAL,13,6,ASSUMED_HOSTILE,512,569,0,1,FALSE,5,6,1,6,3,0,3,4,6,2,0,0,24
65,control_radar,control,radar,monitoring,3,23,0,TIMEOUT,,"","",,,,1720,6,ASSUMED_HOSTILE,,,,,,13,2,FRIEND,482,626,0,1,FALSE,6,2,,6,3,0,3,5,6,1,0,0,24
65,control_radar,control,radar,monitoring,3,24,1,CLICKED,1510,"","",,,,1079,5,ASSUMED_FRIEND,,650,253,6,ASSUMED_HOSTILE,14,6,ASSUMED_HOSTILE,650,253,0,1,FALSE,5,6,14,6,3,0,3,5,5,2,0,0,24
65,control_radar,control,radar,monitoring,3,25,0,TIMEOUT,,"","",,,,616,5,ASSUMED_FRIEND,,,,,,15,3,NEUTRAL,121,423,0,1,FALSE,5,3,,6,4,0,3,5,4,2,0,0,24
65,control_radar,control,radar,monitoring,3,26,1,CLICKED,1990,"","",,,,1660,6,ASSUMED_HOSTILE,,708,437,2,FRIEND,14,2,FRIEND,708,437,0,1,FALSE,6,2,14,6,4,0,3,6,4,1,0,0,24
65,control_radar,control,radar,monitoring,3,27,0,TIMEOUT,,"","",,,,950,5,ASSUMED_FRIEND,,,,,,16,4,HOSTILE,455,654,0,1,FALSE,5,4,,7,4,0,3,6,3,1,0,0,24
65,control_radar,control,radar,monitoring,3,28,0,TIMEOUT,,"","",,,,682,6,ASSUMED_HOSTILE,,,,,,23,5,ASSUMED_FRIEND,219,360,0,1,FALSE,6,5,,7,4,0,3,6,4,0,0,0,24
65,control_radar,control,radar,monitoring,3,29,0,TIMEOUT,,"","",,,,546,1,UNKNOWN,,,,,,0,2,FRIEND,255,624,0,1,FALSE,1,2,,7,4,0,2,7,4,0,0,0,24
65,control_radar,control,radar,monitoring,3,30,0,TIMEOUT,,"","",,,,1688,5,ASSUMED_FRIEND,,,,,,17,3,NEUTRAL,441,528,0,1,FALSE,5,3,,7,5,0,2,7,3,0,0,0,24
66,control_radar,control,radar,categoryLearning,,1,0,TIMEOUT,,UNKNOWN,,1,,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,2,0,CLICKED,1810,NEUTRAL,FRIEND,3,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,3,1,CLICKED,2059,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,4,1,CLICKED,1558,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,5,0,CLICKED,1815,UNKNOWN,NEUTRAL,1,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,6,1,CLICKED,1167,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,7,1,CLICKED,1267,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,8,0,CLICKED,1555,NEUTRAL,FRIEND,3,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,9,1,CLICKED,1466,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,10,1,CLICKED,1234,UNKNOWN,UNKNOWN,1,1,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,11,0,CLICKED,1471,FRIEND,NEUTRAL,2,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,12,1,CLICKED,663,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,13,1,CLICKED,1157,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,14,1,CLICKED,1096,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,categoryLearning,,15,1,CLICKED,1305,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
66,control_radar,control,radar,practiceMonitoring,,1,0,TIMEOUT,,"","",,,,940,4,HOSTILE,,,,,,0,3,NEUTRAL,313,327,,,,,,,,,,,,,,,,
66,control_radar,control,radar,practiceMonitoring,,2,0,CLICKED,1501,"","",,,,1642,3,NEUTRAL,0,463,369,3,NEUTRAL,1,1,UNKNOWN,376,314,,,,,,,,,,,,,,,,
66,control_radar,control,radar,practiceMonitoring,,3,0,CLICKED,1030,"","",,,,1156,1,UNKNOWN,5,416,346,3,NEUTRAL,2,2,FRIEND,547,175,,,,,,,,,,,,,,,,
66,control_radar,control,radar,monitoring,1,1,0,CLICKED,4268,"","",,,,1461,1,UNKNOWN,,519,367,5,ASSUMED_FRIEND,0,4,HOSTILE,396,329,0,1,FALSE,1,4,12,3,2,0,5,2,6,6,0,0,24
66,control_radar,control,radar,monitoring,1,2,1,CLICKED,1320,"","",,,,1847,6,ASSUMED_HOSTILE,,356,261,5,ASSUMED_FRIEND,18,5,ASSUMED_FRIEND,356,261,0,1,FALSE,6,5,18,3,2,0,5,2,7,5,0,0,24
66,control_radar,control,radar,monitoring,1,3,0,TIMEOUT,,"","",,,,1411,5,ASSUMED_FRIEND,,,,,,12,1,UNKNOWN,456,278,0,1,FALSE,5,1,,3,2,0,6,2,6,5,0,0,24
66,control_radar,control,radar,monitoring,1,4,0,TIMEOUT,,"","",,,,1641,1,UNKNOWN,,,,,,1,2,FRIEND,473,274,0,1,FALSE,1,2,,3,2,0,5,3,6,5,0,0,24
66,control_radar,control,radar,monitoring,1,5,0,CLICKED,1706,"","",,,,789,6,ASSUMED_HOSTILE,,374,394,4,HOSTILE,19,2,FRIEND,465,357,0,1,FALSE,6,2,0,3,2,0,5,4,6,4,0,0,24
66,control_radar,control,radar,monitoring,1,6,1,CLICKED,1290,"","",,,,999,6,ASSUMED_HOSTILE,,104,606,1,UNKNOWN,20,1,UNKNOWN,104,606,0,1,FALSE,6,1,20,3,2,0,6,4,6,3,0,0,24
66,control_radar,control,radar,monitoring,1,7,0,TIMEOUT,,"","",,,,1991,1,UNKNOWN,,,,,,2,5,ASSUMED_FRIEND,162,279,0,1,FALSE,1,5,,3,2,0,5,4,7,3,0,0,24
66,control_radar,control,radar,monitoring,1,8,1,CLICKED,1075,"","",,,,1736,1,UNKNOWN,,178,204,6,ASSUMED_HOSTILE,3,6,ASSUMED_HOSTILE,178,204,0,1,FALSE,1,6,3,3,2,0,4,4,7,4,0,0,24
