id_participant,type,category_learning_trial,condition_experiment,tick,completed_by,participant_id,starting_time_trial,finishing_time_trial,reaction_time,category,category_id,category_selected,category_selected_id,correct,trained,practice_trial,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,monitoring_trial,trial_no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round,round
4,complete_monitoring_trial,,2,5595,CLICKED_monitoring,4,1606827833478,1606827835474,1996,,,,,True,,,622.0,6,ASSUMED_HOSTILE,,356,528,1,UNKNOWN,23.0,1,UNKNOWN,356.0,528.0,0.0,1.0,25.0,False,6,1,23,8.0,4.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,24.0,3.0
4,complete_monitoring_trial,,2,5965,TIMEOUT_monitoring,4,1606827839154,NA,NA,,,,,False,,,1667.0,1,UNKNOWN,,NA,NA,NA,NA,20.0,5,ASSUMED_FRIEND,363.0,109.0,0.0,1.0,26.0,False,1,5,NA,8.0,4.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,24.0,3.0
4,complete_monitoring_trial,,2,6150,CLICKED_monitoring,4,1606827850809,1606827852418,1609,,,,,True,,,1982.0,1,UNKNOWN,,467,229,4,HOSTILE,22.0,4,HOSTILE,467.0,229.0,0.0,1.0,27.0,False,1,4,22,9.0,4.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,24.0,3.0
4,complete_monitoring_trial,,2,6504,TIMEOUT_monitoring,4,1606827855504,NA,NA,,,,,False,,,1073.0,1,UNKNOWN,,NA,NA,NA,NA,23.0,3,NEUTRAL,402.0,511.0,0.0,1.0,28.0,False,1,3,NA,9.0,5.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,24.0,3.0
4,complete_monitoring_trial,,2,6855,TIMEOUT_monitoring,4,1606827866345,NA,NA,,,,,False,,,1145.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,4.0,3,NEUTRAL,167.0,137.0,0.0,1.0,29.0,False,5,3,NA,9.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,377,TIMEOUT_monitoring,5,1606827955050,NA,NA,,,,,False,,,788.0,1,UNKNOWN,,NA,NA,NA,NA,0.0,2,FRIEND,475.0,320.0,0.0,1.0,0.0,False,1,2,NA,2.0,2.0,0.0,5.0,3.0,6.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,762,TIMEOUT_monitoring,5,1606827962744,NA,NA,,,,,False,,,697.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,18.0,2,FRIEND,181.0,204.0,0.0,1.0,1.0,False,6,2,NA,2.0,2.0,0.0,5.0,4.0,6.0,5.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,1158,TIMEOUT_monitoring,5,1606827970710,NA,NA,,,,,False,,,926.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,5,ASSUMED_FRIEND,753.0,413.0,0.0,1.0,2.0,False,1,5,NA,2.0,2.0,0.0,4.0,4.0,7.0,5.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,1581,TIMEOUT_monitoring,5,1606827979168,NA,NA,,,,,False,,,1467.0,1,UNKNOWN,,NA,NA,NA,NA,2.0,6,ASSUMED_HOSTILE,460.0,494.0,0.0,1.0,3.0,False,1,6,NA,2.0,2.0,0.0,3.0,4.0,7.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,1805,CLICKED_monitoring,5,1606827987292,1606827988654,1362,,,,,True,,,1129.0,3,NEUTRAL,,52,441,5,ASSUMED_FRIEND,8.0,5,ASSUMED_FRIEND,52.0,441.0,0.0,1.0,4.0,False,3,5,8,2.0,1.0,0.0,3.0,4.0,8.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,2184,TIMEOUT_monitoring,5,1606827991231,NA,NA,,,,,False,,,570.0,1,UNKNOWN,,NA,NA,NA,NA,3.0,4,HOSTILE,208.0,294.0,0.0,1.0,5.0,False,1,4,NA,3.0,1.0,0.0,2.0,4.0,8.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,2632,TIMEOUT_monitoring,5,1606828000182,NA,NA,,,,,False,,,1955.0,1,UNKNOWN,,NA,NA,NA,NA,4.0,6,ASSUMED_HOSTILE,309.0,621.0,0.0,1.0,6.0,False,1,6,NA,3.0,1.0,0.0,1.0,4.0,8.0,7.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,3058,TIMEOUT_monitoring,5,1606828008703,NA,NA,,,,,False,,,1518.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,1.0,1,UNKNOWN,520.0,494.0,0.0,1.0,7.0,False,5,1,NA,3.0,1.0,0.0,2.0,4.0,7.0,7.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,3505,TIMEOUT_monitoring,5,1606828017643,NA,NA,,,,,False,,,1937.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,2.0,1,UNKNOWN,623.0,585.0,0.0,1.0,8.0,False,6,1,NA,3.0,1.0,0.0,3.0,4.0,7.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,3911,TIMEOUT_monitoring,5,1606828025766,NA,NA,,,,,False,,,1121.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,2,FRIEND,282.0,539.0,0.0,1.0,9.0,False,1,2,NA,3.0,1.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,4099,CLICKED_monitoring,5,1606828033531,1606828034532,1001,,,,,True,,,764.0,5,ASSUMED_FRIEND,,180,288,4,HOSTILE,8.0,4,HOSTILE,180.0,288.0,0.0,1.0,10.0,False,5,4,8,4.0,1.0,0.0,2.0,5.0,6.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,4491,TIMEOUT_monitoring,5,1606828037366,NA,NA,,,,,False,,,828.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,12.0,1,UNKNOWN,207.0,361.0,0.0,1.0,11.0,False,5,1,NA,4.0,1.0,0.0,3.0,5.0,5.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,4718,CLICKED_monitoring,5,1606828045473,1606828046902,1429,,,,,True,,,1106.0,5,ASSUMED_FRIEND,,626,428,4,HOSTILE,13.0,4,HOSTILE,626.0,428.0,0.0,1.0,12.0,False,5,4,13,5.0,1.0,0.0,3.0,5.0,4.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,5123,TIMEOUT_monitoring,5,1606828050015,NA,NA,,,,,False,,,1109.0,2,FRIEND,,NA,NA,NA,NA,0.0,5,ASSUMED_FRIEND,600.0,398.0,0.0,1.0,13.0,False,2,5,NA,5.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,5534,TIMEOUT_monitoring,5,1606828058225,NA,NA,,,,,False,,,1215.0,3,NEUTRAL,,NA,NA,NA,NA,9.0,2,FRIEND,471.0,512.0,0.0,1.0,14.0,False,3,2,NA,5.0,0.0,0.0,3.0,5.0,5.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,5912,TIMEOUT_monitoring,5,1606828065784,NA,NA,,,,,False,,,559.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,4.0,1,UNKNOWN,591.0,455.0,0.0,1.0,15.0,False,6,1,NA,5.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,6316,TIMEOUT_monitoring,5,1606828073863,NA,NA,,,,,False,,,1075.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,19.0,2,FRIEND,551.0,606.0,0.0,1.0,16.0,False,6,2,NA,5.0,0.0,0.0,4.0,6.0,5.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,6488,CLICKED_monitoring,5,1606828081428,1606828082304,876,,,,,True,,,565.0,5,ASSUMED_FRIEND,,273,391,2,FRIEND,0.0,2,FRIEND,273.0,391.0,0.0,1.0,17.0,False,5,2,0,5.0,0.0,0.0,4.0,7.0,4.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,6662,CLICKED_monitoring,5,1606828085005,1606828085796,791,,,,,True,,,696.0,2,FRIEND,,302,254,6,ASSUMED_HOSTILE,0.0,6,ASSUMED_HOSTILE,302.0,254.0,0.0,1.0,18.0,False,2,6,0,5.0,0.0,0.0,4.0,6.0,4.0,5.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,6880,CLICKED_monitoring,5,1606828089042,1606828090146,1104,,,,,True,,,1233.0,5,ASSUMED_FRIEND,,378,172,6,ASSUMED_HOSTILE,14.0,6,ASSUMED_HOSTILE,378.0,172.0,0.0,1.0,19.0,False,5,6,14,5.0,0.0,0.0,4.0,6.0,3.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,7091,CLICKED_monitoring,5,1606828093233,1606828094365,1132,,,,,True,,,1082.0,1,UNKNOWN,,524,256,4,HOSTILE,2.0,4,HOSTILE,524.0,256.0,0.0,1.0,20.0,False,1,4,2,6.0,0.0,0.0,3.0,6.0,3.0,6.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,7277,CLICKED_monitoring,5,1606828097285,1606828098088,803,,,,,True,,,914.0,6,ASSUMED_HOSTILE,,373,275,4,HOSTILE,0.0,4,HOSTILE,373.0,275.0,0.0,1.0,21.0,False,6,4,0,7.0,0.0,0.0,3.0,6.0,3.0,5.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,7487,CLICKED_monitoring,5,1606828101515,1606828102284,769,,,,,False,,,1421.0,6,ASSUMED_HOSTILE,,590,511,4,HOSTILE,14.0,5,ASSUMED_FRIEND,424.0,259.0,0.0,1.0,22.0,False,6,5,8,7.0,0.0,0.0,3.0,6.0,4.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,7882,TIMEOUT_monitoring,5,1606828105197,NA,NA,,,,,False,,,909.0,1,UNKNOWN,,NA,NA,NA,NA,4.0,2,FRIEND,223.0,419.0,0.0,1.0,23.0,False,1,2,NA,7.0,0.0,0.0,2.0,7.0,4.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,8112,CLICKED_monitoring,5,1606828113609,1606828114790,1181,,,,,True,,,1412.0,5,ASSUMED_FRIEND,,175,92,4,HOSTILE,14.0,4,HOSTILE,175.0,92.0,0.0,1.0,24.0,False,5,4,14,8.0,0.0,0.0,2.0,7.0,3.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,8518,TIMEOUT_monitoring,5,1606828117914,NA,NA,,,,,False,,,1119.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,15.0,4,HOSTILE,373.0,222.0,0.0,1.0,25.0,False,5,4,NA,9.0,0.0,0.0,2.0,7.0,2.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,8911,TIMEOUT_monitoring,5,1606828125769,NA,NA,,,,,False,,,865.0,1,UNKNOWN,,NA,NA,NA,NA,5.0,5,ASSUMED_FRIEND,559.0,361.0,0.0,1.0,26.0,False,1,5,NA,9.0,0.0,0.0,1.0,7.0,3.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,9242,CLICKED_monitoring,5,1606828134530,1606828137395,2865,,,,,True,,,1765.0,2,FRIEND,,368,401,4,HOSTILE,1.0,4,HOSTILE,368.0,401.0,0.0,1.0,27.0,False,2,4,1,10.0,0.0,0.0,1.0,6.0,3.0,4.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,9651,TIMEOUT_monitoring,5,1606828140575,NA,NA,,,,,False,,,1174.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,20.0,4,HOSTILE,155.0,171.0,0.0,1.0,28.0,False,6,4,NA,11.0,0.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,24.0,3.0
5,complete_monitoring_trial,,2,10096,TIMEOUT_monitoring,5,1606828149463,NA,NA,,,,,False,,,1901.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,5.0,3,NEUTRAL,440.0,654.0,0.0,1.0,29.0,False,5,3,NA,11.0,1.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,102,CLICKED_monitoring,6,1606831723855,1606831725016,1161,,,,,True,,,710.0,4,HOSTILE,,758,42,2,FRIEND,10.0,2,FRIEND,758.0,42.0,0.0,1.0,0.0,False,4,2,10,1.0,2.0,0.0,6.0,3.0,6.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,260,CLICKED_monitoring,6,1606831728111,1606831729144,1033,,,,,True,,,1069.0,1,UNKNOWN,,399,344,6,ASSUMED_HOSTILE,0.0,6,ASSUMED_HOSTILE,399.0,344.0,0.0,1.0,1.0,False,1,6,0,1.0,2.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,453,CLICKED_monitoring,6,1606831732972,1606831734160,1188,,,,,True,,,1809.0,1,UNKNOWN,,251,345,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,251.0,345.0,0.0,1.0,2.0,False,1,5,1,1.0,2.0,0.0,4.0,3.0,7.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,587,CLICKED_monitoring,6,1606831736951,1606831737976,1025,,,,,True,,,766.0,2,FRIEND,,233,200,5,ASSUMED_FRIEND,6.0,5,ASSUMED_FRIEND,233.0,200.0,0.0,1.0,3.0,False,2,5,6,1.0,2.0,0.0,4.0,2.0,8.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,757,CLICKED_monitoring,6,1606831741690,1606831742440,750,,,,,True,,,1692.0,1,UNKNOWN,,389,462,5,ASSUMED_FRIEND,2.0,5,ASSUMED_FRIEND,389.0,462.0,0.0,1.0,4.0,False,1,5,2,1.0,2.0,0.0,3.0,2.0,9.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,926,CLICKED_monitoring,6,1606831746011,1606831746944,933,,,,,True,,,1559.0,5,ASSUMED_FRIEND,,257,354,6,ASSUMED_HOSTILE,1.0,6,ASSUMED_HOSTILE,257.0,354.0,0.0,1.0,5.0,False,5,6,1,1.0,2.0,0.0,3.0,2.0,8.0,8.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1098,CLICKED_monitoring,6,1606831750431,1606831751314,883,,,,,True,,,1478.0,5,ASSUMED_FRIEND,,236,379,3,NEUTRAL,2.0,3,NEUTRAL,236.0,379.0,0.0,1.0,6.0,False,5,3,2,1.0,3.0,0.0,3.0,2.0,7.0,8.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1241,CLICKED_monitoring,6,1606831754147,1606831754967,820,,,,,True,,,808.0,6,ASSUMED_HOSTILE,,409,416,3,NEUTRAL,0.0,3,NEUTRAL,409.0,416.0,0.0,1.0,7.0,False,6,3,0,1.0,4.0,0.0,3.0,2.0,7.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1410,CLICKED_monitoring,6,1606831758621,1606831759536,915,,,,,True,,,1646.0,3,NEUTRAL,,446,487,5,ASSUMED_FRIEND,0.0,5,ASSUMED_FRIEND,446.0,487.0,0.0,1.0,8.0,False,3,5,0,1.0,3.0,0.0,3.0,2.0,8.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1580,CLICKED_monitoring,6,1606831763106,1606831763906,800,,,,,False,,,1564.0,1,UNKNOWN,,659,599,6,ASSUMED_HOSTILE,3.0,2,FRIEND,139.0,509.0,0.0,1.0,9.0,False,1,2,22,1.0,3.0,0.0,2.0,3.0,8.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1758,CLICKED_monitoring,6,1606831767660,1606831768696,1036,,,,,True,,,1734.0,5,ASSUMED_FRIEND,,422,522,2,FRIEND,0.0,2,FRIEND,422.0,522.0,0.0,1.0,10.0,False,5,2,0,1.0,3.0,0.0,2.0,4.0,7.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,1942,CLICKED_monitoring,6,1606831772560,1606831773536,976,,,,,True,,,1846.0,5,ASSUMED_FRIEND,,86,411,2,FRIEND,6.0,2,FRIEND,86.0,411.0,0.0,1.0,11.0,False,5,2,6,1.0,3.0,0.0,2.0,5.0,6.0,7.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,2297,TIMEOUT_monitoring,6,1606831776250,NA,NA,,,,,False,,,694.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,1.0,5,ASSUMED_FRIEND,302.0,426.0,0.0,1.0,12.0,False,6,5,NA,1.0,3.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,2458,CLICKED_monitoring,6,1606831786502,1606831787424,922,,,,,True,,,1388.0,5,ASSUMED_FRIEND,,286,440,2,FRIEND,1.0,2,FRIEND,286.0,440.0,0.0,1.0,13.0,False,5,2,1,1.0,3.0,0.0,2.0,6.0,6.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,2629,CLICKED_monitoring,6,1606831790941,1606831791816,875,,,,,True,,,1496.0,1,UNKNOWN,,459,348,2,FRIEND,4.0,2,FRIEND,459.0,348.0,0.0,1.0,14.0,False,1,2,4,1.0,3.0,0.0,1.0,7.0,6.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,2796,CLICKED_monitoring,6,1606831795144,1606831796168,1024,,,,,True,,,1317.0,4,HOSTILE,,617,422,5,ASSUMED_FRIEND,11.0,5,ASSUMED_FRIEND,617.0,422.0,0.0,1.0,15.0,False,4,5,11,0.0,3.0,0.0,1.0,7.0,7.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,2999,CLICKED_monitoring,6,1606831799740,1606831801385,1645,,,,,True,,,1543.0,1,UNKNOWN,,86,166,2,FRIEND,5.0,2,FRIEND,86.0,166.0,0.0,1.0,16.0,False,1,2,5,0.0,3.0,0.0,0.0,8.0,7.0,6.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,3174,CLICKED_monitoring,6,1606831805190,1606831806048,858,,,,,True,,,1775.0,6,ASSUMED_HOSTILE,,322,662,4,HOSTILE,18.0,4,HOSTILE,322.0,662.0,0.0,1.0,17.0,False,6,4,18,1.0,3.0,0.0,0.0,8.0,7.0,5.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,3340,CLICKED_monitoring,6,1606831809270,1606831810560,1290,,,,,True,,,1219.0,6,ASSUMED_HOSTILE,,323,557,5,ASSUMED_FRIEND,19.0,5,ASSUMED_FRIEND,323.0,557.0,0.0,1.0,18.0,False,6,5,19,1.0,3.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,3499,CLICKED_monitoring,6,1606831813730,1606831814759,1029,,,,,True,,,1149.0,5,ASSUMED_FRIEND,,637,222,6,ASSUMED_HOSTILE,11.0,6,ASSUMED_HOSTILE,637.0,222.0,0.0,1.0,19.0,False,5,6,11,1.0,3.0,0.0,0.0,8.0,7.0,5.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,3673,CLICKED_monitoring,6,1606831818413,1606831819255,842,,,,,True,,,1638.0,5,ASSUMED_FRIEND,,303,267,1,UNKNOWN,12.0,1,UNKNOWN,303.0,267.0,0.0,1.0,20.0,False,5,1,12,1.0,3.0,0.0,1.0,8.0,6.0,5.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,3850,CLICKED_monitoring,6,1606831823080,1606831824015,935,,,,,True,,,1806.0,5,ASSUMED_FRIEND,,396,317,2,FRIEND,13.0,2,FRIEND,396.0,317.0,0.0,1.0,21.0,False,5,2,13,1.0,3.0,0.0,1.0,9.0,5.0,5.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,4007,CLICKED_monitoring,6,1606831827013,1606831828055,1042,,,,,True,,,986.0,6,ASSUMED_HOSTILE,,557,503,2,FRIEND,11.0,2,FRIEND,557.0,503.0,0.0,1.0,22.0,False,6,2,11,1.0,3.0,0.0,1.0,10.0,5.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,4159,CLICKED_monitoring,6,1606831830900,1606831831968,1068,,,,,True,,,840.0,1,UNKNOWN,,575,147,3,NEUTRAL,12.0,3,NEUTRAL,575.0,147.0,0.0,1.0,23.0,False,1,3,12,1.0,4.0,0.0,0.0,10.0,5.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,4549,TIMEOUT_monitoring,6,1606831835502,NA,NA,,,,,False,,,1516.0,2,FRIEND,,NA,NA,NA,NA,0.0,1,UNKNOWN,285.0,622.0,0.0,1.0,24.0,False,2,1,NA,1.0,4.0,0.0,1.0,9.0,5.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,4683,CLICKED_monitoring,6,1606831844872,1606831845833,961,,,,,True,,,614.0,5,ASSUMED_FRIEND,,22,414,4,HOSTILE,14.0,4,HOSTILE,22.0,414.0,0.0,1.0,25.0,False,5,4,14,2.0,4.0,0.0,1.0,9.0,4.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,4857,CLICKED_monitoring,6,1606831849490,1606831850464,974,,,,,True,,,1633.0,1,UNKNOWN,,296,511,6,ASSUMED_HOSTILE,0.0,6,ASSUMED_HOSTILE,296.0,511.0,0.0,1.0,26.0,False,1,6,0,2.0,4.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,5040,CLICKED_monitoring,6,1606831854201,1606831855088,887,,,,,True,,,1726.0,6,ASSUMED_HOSTILE,,276,478,4,HOSTILE,0.0,4,HOSTILE,276.0,478.0,0.0,1.0,27.0,False,6,4,0,3.0,4.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,5189,CLICKED_monitoring,6,1606831858161,1606831859135,974,,,,,True,,,1041.0,3,NEUTRAL,,312,424,1,UNKNOWN,2.0,1,UNKNOWN,312.0,424.0,0.0,1.0,28.0,False,3,1,2,3.0,3.0,0.0,1.0,9.0,4.0,4.0,0.0,0.0,24.0,3.0
6,complete_monitoring_trial,,3,5326,CLICKED_monitoring,6,1606831861703,1606831862704,1001,,,,,True,,,549.0,1,UNKNOWN,,288,397,5,ASSUMED_FRIEND,2.0,5,ASSUMED_FRIEND,288.0,397.0,0.0,1.0,29.0,False,1,5,2,3.0,3.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,210,CLICKED_monitoring,7,1606831847323,1606831848173,850,,,,,True,,,1395.0,1,UNKNOWN,,416,185,4,HOSTILE,0.0,4,HOSTILE,416.0,185.0,0.0,1.0,0.0,False,1,4,0,3.0,2.0,0.0,5.0,2.0,6.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,425,CLICKED_monitoring,7,1606831851635,1606831852473,838,,,,,True,,,1460.0,1,UNKNOWN,,461,559,4,HOSTILE,1.0,4,HOSTILE,461.0,559.0,0.0,1.0,1.0,False,1,4,1,4.0,2.0,0.0,4.0,2.0,6.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,653,CLICKED_monitoring,7,1606831855422,1606831857037,1615,,,,,True,,,947.0,1,UNKNOWN,,304,519,5,ASSUMED_FRIEND,2.0,5,ASSUMED_FRIEND,304.0,519.0,0.0,1.0,2.0,False,1,5,2,4.0,2.0,0.0,3.0,2.0,7.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,832,CLICKED_monitoring,7,1606831859828,1606831860615,787,,,,,True,,,788.0,3,NEUTRAL,,415,551,4,HOSTILE,8.0,4,HOSTILE,415.0,551.0,0.0,1.0,3.0,False,3,4,8,5.0,1.0,0.0,3.0,2.0,7.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,1011,CLICKED_monitoring,7,1606831863312,1606831864204,892,,,,,True,,,695.0,5,ASSUMED_FRIEND,,128,532,3,NEUTRAL,2.0,3,NEUTRAL,128.0,532.0,0.0,1.0,4.0,False,5,3,2,5.0,2.0,0.0,3.0,2.0,6.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,1211,CLICKED_monitoring,7,1606831867535,1606831868198,663,,,,,True,,,1328.0,1,UNKNOWN,,532,324,6,ASSUMED_HOSTILE,3.0,6,ASSUMED_HOSTILE,532.0,324.0,0.0,1.0,5.0,False,1,6,3,5.0,2.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,1400,CLICKED_monitoring,7,1606831871115,1606831871976,861,,,,,True,,,915.0,3,NEUTRAL,,190,469,2,FRIEND,2.0,2,FRIEND,190.0,469.0,0.0,1.0,6.0,False,3,2,2,5.0,1.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,1620,CLICKED_monitoring,7,1606831875603,1606831876377,774,,,,,True,,,1623.0,6,ASSUMED_HOSTILE,,526,466,1,UNKNOWN,3.0,1,UNKNOWN,526.0,466.0,0.0,1.0,7.0,False,6,1,3,5.0,1.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,1821,CLICKED_monitoring,7,1606831879642,1606831880398,756,,,,,True,,,1254.0,5,ASSUMED_FRIEND,,336,467,4,HOSTILE,12.0,4,HOSTILE,336.0,467.0,0.0,1.0,8.0,False,5,4,12,6.0,1.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,2056,CLICKED_monitoring,7,1606831884371,1606831885106,735,,,,,True,,,1968.0,2,FRIEND,,278,550,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,278.0,550.0,0.0,1.0,9.0,False,2,6,2,6.0,1.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,2240,CLICKED_monitoring,7,1606831887947,1606831888797,850,,,,,True,,,839.0,6,ASSUMED_HOSTILE,,252,445,3,NEUTRAL,2.0,3,NEUTRAL,252.0,445.0,0.0,1.0,10.0,False,6,3,2,6.0,2.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,2425,CLICKED_monitoring,7,1606831891596,1606831892490,894,,,,,True,,,792.0,6,ASSUMED_HOSTILE,,588,654,3,NEUTRAL,18.0,3,NEUTRAL,588.0,654.0,0.0,1.0,11.0,False,6,3,18,6.0,3.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,24.0,3.0
7,complete_monitoring_trial,,3,2638,CLICKED_monitoring,7,1606831895963,1606831896765,802,,,,,True,,,1470.0,1,UNKNOWN,,503,468,4,HOSTILE,3.0,4,HOSTILE,503.0,468.0,0.0,1.0,12.0,False,1,4,3,7.0,3.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,24.0,3.0
